,IMDb,platform,fre
13923,7.4,Prime.Video,1
13924,NA,Prime.Video,1
13925,NA,Prime.Video,1
13926,NA,Prime.Video,1
13927,NA,Prime.Video,1
13928,6.3,Prime.Video,1
13929,6,Prime.Video,1
13930,6.7,Prime.Video,1
13931,4.4,Prime.Video,1
13932,3.4,Prime.Video,1
13933,5.3,Prime.Video,1
13934,5.4,Prime.Video,1
13935,5.7,Prime.Video,1
13936,7.5,Prime.Video,1
13937,6.2,Prime.Video,1
13938,3.9,Prime.Video,1
13939,5.5,Prime.Video,1
13940,4.9,Prime.Video,1
13941,5.3,Prime.Video,1
13942,7.3,Prime.Video,1
13943,8,Prime.Video,1
13944,5.5,Prime.Video,1
13945,3.8,Prime.Video,1
13946,5.1,Prime.Video,1
13947,7.9,Prime.Video,1
13948,4.8,Prime.Video,1
13949,2.6,Prime.Video,1
13950,3.9,Prime.Video,1
13951,4,Prime.Video,1
13952,3.1,Prime.Video,1
13953,5.8,Prime.Video,1
13954,6.6,Prime.Video,1
13955,6.8,Prime.Video,1
13956,6.9,Prime.Video,1
13957,5.4,Prime.Video,1
13958,5.2,Prime.Video,1
13959,3.8,Prime.Video,1
13960,4.9,Prime.Video,1
13961,5.6,Prime.Video,1
13962,4.4,Prime.Video,1
13963,1.6,Prime.Video,1
13964,5,Prime.Video,1
13965,5.2,Prime.Video,1
13966,6.4,Prime.Video,1
13967,5.6,Prime.Video,1
13968,6.7,Prime.Video,1
13969,3.9,Prime.Video,1
13970,3.8,Prime.Video,1
13971,5.1,Prime.Video,1
13972,3,Prime.Video,1
13973,3.9,Prime.Video,1
13974,5.2,Prime.Video,1
13975,2.7,Prime.Video,1
13976,4.3,Prime.Video,1
13977,4.5,Prime.Video,1
13978,5.3,Prime.Video,1
13979,5.1,Prime.Video,1
13980,5.2,Prime.Video,1
13981,2.7,Prime.Video,1
13982,6.4,Prime.Video,1
13983,7.1,Prime.Video,1
13984,6.3,Prime.Video,1
13985,6.2,Prime.Video,1
13986,4.5,Prime.Video,1
13987,5.4,Prime.Video,1
13988,4,Prime.Video,1
13989,5.7,Prime.Video,1
13990,7.3,Prime.Video,1
13991,4.8,Prime.Video,1
13992,2.6,Prime.Video,1
13993,6.2,Prime.Video,1
13994,6.2,Prime.Video,1
13995,6.7,Prime.Video,1
13996,6.3,Prime.Video,1
13997,6.3,Prime.Video,1
13998,2.3,Prime.Video,1
13999,5.2,Prime.Video,1
14000,3.8,Prime.Video,1
14001,4.4,Prime.Video,1
14002,3.5,Prime.Video,1
14003,5.3,Prime.Video,1
14004,6,Prime.Video,1
14005,5.1,Prime.Video,1
14006,2.7,Prime.Video,1
14007,4.1,Prime.Video,1
14008,5.1,Prime.Video,1
14009,6.3,Prime.Video,1
14010,4,Prime.Video,1
14011,4.4,Prime.Video,1
14012,6,Prime.Video,1
14013,3.8,Prime.Video,1
14014,3,Prime.Video,1
14015,2.8,Prime.Video,1
14016,4.9,Prime.Video,1
14017,4.9,Prime.Video,1
14018,6.8,Prime.Video,1
14019,6.6,Prime.Video,1
14020,3.2,Prime.Video,1
14021,4.8,Prime.Video,1
14022,5.8,Prime.Video,1
14023,5.7,Prime.Video,1
14024,2.7,Prime.Video,1
14025,3.1,Prime.Video,1
14026,5.4,Prime.Video,1
14027,6.1,Prime.Video,1
14028,3.1,Prime.Video,1
14029,4.7,Prime.Video,1
14030,5.7,Prime.Video,1
14031,3.8,Prime.Video,1
14032,4.2,Prime.Video,1
14033,7.1,Prime.Video,1
14034,6.9,Prime.Video,1
14035,6,Prime.Video,1
14036,3.3,Prime.Video,1
14037,4.5,Prime.Video,1
14038,3.7,Prime.Video,1
14039,3.1,Prime.Video,1
14040,8.4,Prime.Video,1
14041,7.7,Prime.Video,1
14042,6.6,Prime.Video,1
14043,5.4,Prime.Video,1
14044,6.9,Prime.Video,1
14045,6.7,Prime.Video,1
14046,3.4,Prime.Video,1
14047,7.9,Prime.Video,1
14048,3.2,Prime.Video,1
14049,6.4,Prime.Video,1
14050,3.9,Prime.Video,1
14051,6.4,Prime.Video,1
14052,5.5,Prime.Video,1
14053,4.7,Prime.Video,1
14054,1.8,Prime.Video,1
14055,6.6,Prime.Video,1
14056,5.3,Prime.Video,1
14057,4.3,Prime.Video,1
14058,3.5,Prime.Video,1
14059,7.6,Prime.Video,1
14060,NA,Prime.Video,1
14061,2.4,Prime.Video,1
14062,3.1,Prime.Video,1
14063,3.5,Prime.Video,1
14064,5.7,Prime.Video,1
14065,5.5,Prime.Video,1
14066,6.2,Prime.Video,1
14067,5.3,Prime.Video,1
14068,4.7,Prime.Video,1
14069,2.4,Prime.Video,1
14070,2.3,Prime.Video,1
14071,5.9,Prime.Video,1
14072,2.5,Prime.Video,1
14073,6.5,Prime.Video,1
14074,6.8,Prime.Video,1
14075,3.5,Prime.Video,1
14076,1.6,Prime.Video,1
14077,7.3,Prime.Video,1
14078,5.6,Prime.Video,1
14079,4.6,Prime.Video,1
14080,6.1,Prime.Video,1
14081,6.1,Prime.Video,1
14082,4.8,Prime.Video,1
14083,3.4,Prime.Video,1
14084,4.8,Prime.Video,1
14085,3.3,Prime.Video,1
14086,3.1,Prime.Video,1
14087,6.9,Prime.Video,1
14088,4.6,Prime.Video,1
14089,2.9,Prime.Video,1
14090,6.1,Prime.Video,1
14091,4.6,Prime.Video,1
14092,5,Prime.Video,1
14093,7.6,Prime.Video,1
14094,4.6,Prime.Video,1
14095,3.5,Prime.Video,1
14096,4.5,Prime.Video,1
14097,5,Prime.Video,1
14098,4.9,Prime.Video,1
14099,6.6,Prime.Video,1
14100,6.3,Prime.Video,1
14101,3.5,Prime.Video,1
14102,2.3,Prime.Video,1
14103,2.1,Prime.Video,1
14104,4.8,Prime.Video,1
14105,3.5,Prime.Video,1
14106,6.8,Prime.Video,1
14107,6.5,Prime.Video,1
14108,4.8,Prime.Video,1
14109,3,Prime.Video,1
14110,6.6,Prime.Video,1
14111,4.7,Prime.Video,1
14112,6.5,Prime.Video,1
14113,5.2,Prime.Video,1
14114,4.8,Prime.Video,1
14115,3.6,Prime.Video,1
14116,3.3,Prime.Video,1
14117,3.1,Prime.Video,1
14118,4.3,Prime.Video,1
14119,6.1,Prime.Video,1
14120,4.5,Prime.Video,1
14121,3.4,Prime.Video,1
14122,7.5,Prime.Video,1
14123,4.6,Prime.Video,1
14124,2.8,Prime.Video,1
14125,7.9,Prime.Video,1
14126,5.7,Prime.Video,1
14127,5.4,Prime.Video,1
14128,3.4,Prime.Video,1
14129,3.7,Prime.Video,1
14130,2.1,Prime.Video,1
14131,7.4,Prime.Video,1
14132,5.2,Prime.Video,1
14133,4.4,Prime.Video,1
14134,5.9,Prime.Video,1
14135,6.9,Prime.Video,1
14136,3.1,Prime.Video,1
14137,6.5,Prime.Video,1
14138,6.2,Prime.Video,1
14139,5.8,Prime.Video,1
14140,3.3,Prime.Video,1
14141,6.2,Prime.Video,1
14142,4.5,Prime.Video,1
14143,5.2,Prime.Video,1
14144,6.9,Prime.Video,1
14145,4.5,Prime.Video,1
14146,2.7,Prime.Video,1
14147,2.2,Prime.Video,1
14148,4.6,Prime.Video,1
14149,2.4,Prime.Video,1
14150,3.7,Prime.Video,1
14151,5.9,Prime.Video,1
14152,6.4,Prime.Video,1
14153,6,Prime.Video,1
14154,6.4,Prime.Video,1
14155,5.5,Prime.Video,1
14156,3.2,Prime.Video,1
14157,4.3,Prime.Video,1
14158,5.2,Prime.Video,1
14159,5.1,Prime.Video,1
14160,6.1,Prime.Video,1
14161,4.1,Prime.Video,1
14162,4.7,Prime.Video,1
14163,5,Prime.Video,1
14164,4.9,Prime.Video,1
14165,5.7,Prime.Video,1
14166,5,Prime.Video,1
14167,4.9,Prime.Video,1
14168,7.3,Prime.Video,1
14169,3.7,Prime.Video,1
14170,6.2,Prime.Video,1
14171,7.7,Prime.Video,1
14172,5.4,Prime.Video,1
14173,6.5,Prime.Video,1
14174,6.3,Prime.Video,1
14175,5.6,Prime.Video,1
14176,5.9,Prime.Video,1
14177,4.1,Prime.Video,1
14178,7,Prime.Video,1
14179,3.9,Prime.Video,1
14180,2.1,Prime.Video,1
14181,5.6,Prime.Video,1
14182,4.1,Prime.Video,1
14183,3.2,Prime.Video,1
14184,4.9,Prime.Video,1
14185,3.6,Prime.Video,1
14186,6.2,Prime.Video,1
14187,5.8,Prime.Video,1
14188,4.8,Prime.Video,1
14189,5.4,Prime.Video,1
14190,2.4,Prime.Video,1
14191,3.3,Prime.Video,1
14192,5.4,Prime.Video,1
14193,6.1,Prime.Video,1
14194,3.4,Prime.Video,1
14195,4.2,Prime.Video,1
14196,5.4,Prime.Video,1
14197,5.4,Prime.Video,1
14198,4.7,Prime.Video,1
14199,6.8,Prime.Video,1
14200,4.7,Prime.Video,1
14201,6.6,Prime.Video,1
14202,7.5,Prime.Video,1
14203,4.3,Prime.Video,1
14204,4.6,Prime.Video,1
14205,6.2,Prime.Video,1
14206,6,Prime.Video,1
14207,2.9,Prime.Video,1
14208,4.8,Prime.Video,1
14209,2.4,Prime.Video,1
14210,2.8,Prime.Video,1
14211,7.1,Prime.Video,1
14212,5,Prime.Video,1
14213,3.9,Prime.Video,1
14214,4.5,Prime.Video,1
14215,8,Prime.Video,1
14216,5.4,Prime.Video,1
14217,5.3,Prime.Video,1
14218,5.5,Prime.Video,1
14219,4.1,Prime.Video,1
14220,5.9,Prime.Video,1
14221,4.7,Prime.Video,1
14222,5.7,Prime.Video,1
14223,4,Prime.Video,1
14224,3.9,Prime.Video,1
14225,6.9,Prime.Video,1
14226,5.7,Prime.Video,1
14227,6.3,Prime.Video,1
14228,4.8,Prime.Video,1
14229,6.2,Prime.Video,1
14230,4.8,Prime.Video,1
14231,4,Prime.Video,1
14232,6.6,Prime.Video,1
14233,7,Prime.Video,1
14234,6,Prime.Video,1
14235,7.4,Prime.Video,1
14236,4.7,Prime.Video,1
14237,6,Prime.Video,1
14238,4.7,Prime.Video,1
14239,5.8,Prime.Video,1
14240,5.8,Prime.Video,1
14241,5.1,Prime.Video,1
14242,4.2,Prime.Video,1
14243,6.2,Prime.Video,1
14244,4.9,Prime.Video,1
14245,6.3,Prime.Video,1
14246,4.5,Prime.Video,1
14247,6.1,Prime.Video,1
14248,4.4,Prime.Video,1
14249,NA,Prime.Video,1
14250,5.6,Prime.Video,1
14251,5.6,Prime.Video,1
14252,2.8,Prime.Video,1
14253,7.2,Prime.Video,1
14254,7.2,Prime.Video,1
14255,4.7,Prime.Video,1
14256,4.4,Prime.Video,1
14257,2.2,Prime.Video,1
14258,6.5,Prime.Video,1
14259,6.5,Prime.Video,1
14260,6.6,Prime.Video,1
14261,4.4,Prime.Video,1
14262,5.4,Prime.Video,1
14263,6.3,Prime.Video,1
14264,5.8,Prime.Video,1
14265,2.5,Prime.Video,1
14266,5.9,Prime.Video,1
14267,4.4,Prime.Video,1
14268,5.3,Prime.Video,1
14269,6.8,Prime.Video,1
14270,6.6,Prime.Video,1
14271,3.6,Prime.Video,1
14272,4.9,Prime.Video,1
14273,5.7,Prime.Video,1
14274,6.2,Prime.Video,1
14275,3.9,Prime.Video,1
14276,3.5,Prime.Video,1
14277,2.6,Prime.Video,1
14278,4.3,Prime.Video,1
14279,5.3,Prime.Video,1
14280,4.4,Prime.Video,1
14281,5.1,Prime.Video,1
14282,6.9,Prime.Video,1
14283,6.5,Prime.Video,1
14284,6.8,Prime.Video,1
14285,4.1,Prime.Video,1
14286,3.3,Prime.Video,1
14287,1,Prime.Video,1
14288,3.3,Prime.Video,1
14289,4.4,Prime.Video,1
14290,2.9,Prime.Video,1
14291,7.4,Prime.Video,1
14292,5.3,Prime.Video,1
14293,5,Prime.Video,1
14294,5.8,Prime.Video,1
14295,6,Prime.Video,1
14296,4.3,Prime.Video,1
14297,4.1,Prime.Video,1
14298,2.2,Prime.Video,1
14299,6.4,Prime.Video,1
14300,5.8,Prime.Video,1
14301,5.1,Prime.Video,1
14302,6.1,Prime.Video,1
14303,5.4,Prime.Video,1
14304,3.8,Prime.Video,1
14305,2.5,Prime.Video,1
14306,6.3,Prime.Video,1
14307,4.5,Prime.Video,1
14308,4.1,Prime.Video,1
14309,5.7,Prime.Video,1
14310,5.6,Prime.Video,1
14311,6.2,Prime.Video,1
14312,3.5,Prime.Video,1
14313,4.5,Prime.Video,1
14314,5.5,Prime.Video,1
14315,2.4,Prime.Video,1
14316,6.8,Prime.Video,1
14317,6.5,Prime.Video,1
14318,4.4,Prime.Video,1
14319,4.5,Prime.Video,1
14320,5.9,Prime.Video,1
14321,5.8,Prime.Video,1
14322,7.3,Prime.Video,1
14323,7.2,Prime.Video,1
14324,7.2,Prime.Video,1
14325,5.3,Prime.Video,1
14326,6,Prime.Video,1
14327,6,Prime.Video,1
14328,5.2,Prime.Video,1
14329,5.2,Prime.Video,1
14330,5.5,Prime.Video,1
14331,6.5,Prime.Video,1
14332,5.5,Prime.Video,1
14333,3.5,Prime.Video,1
14334,4.5,Prime.Video,1
14335,7,Prime.Video,1
14336,6.4,Prime.Video,1
14337,5.2,Prime.Video,1
14338,4.5,Prime.Video,1
14339,4.8,Prime.Video,1
14340,4.6,Prime.Video,1
14341,6.2,Prime.Video,1
14342,6.1,Prime.Video,1
14343,3.9,Prime.Video,1
14344,6.6,Prime.Video,1
14345,3.1,Prime.Video,1
14346,2.5,Prime.Video,1
14347,4.1,Prime.Video,1
14348,4.6,Prime.Video,1
14349,7.9,Prime.Video,1
14350,5.9,Prime.Video,1
14351,5.4,Prime.Video,1
14352,6.5,Prime.Video,1
14353,3.2,Prime.Video,1
14354,5.1,Prime.Video,1
14355,3.5,Prime.Video,1
14356,5.1,Prime.Video,1
14357,6.2,Prime.Video,1
14358,6,Prime.Video,1
14359,6.2,Prime.Video,1
14360,5.8,Prime.Video,1
14361,4.8,Prime.Video,1
14362,6.7,Prime.Video,1
14363,5,Prime.Video,1
14364,5.3,Prime.Video,1
14365,4.5,Prime.Video,1
14366,6.8,Prime.Video,1
14367,3.4,Prime.Video,1
14368,7.8,Prime.Video,1
14369,3.8,Prime.Video,1
14370,4.3,Prime.Video,1
14371,6.5,Prime.Video,1
14372,NA,Prime.Video,1
14373,5.4,Prime.Video,1
14374,5.8,Prime.Video,1
14375,3.8,Prime.Video,1
14376,5.9,Prime.Video,1
14377,5.3,Prime.Video,1
14378,5,Prime.Video,1
14379,6.1,Prime.Video,1
14380,2.5,Prime.Video,1
14381,5.6,Prime.Video,1
14382,5.1,Prime.Video,1
14383,6.6,Prime.Video,1
14384,6.1,Prime.Video,1
14385,3.8,Prime.Video,1
14386,7.4,Prime.Video,1
14387,4.2,Prime.Video,1
14388,6.6,Prime.Video,1
14389,3.6,Prime.Video,1
14390,4.5,Prime.Video,1
14391,3.6,Prime.Video,1
14392,6.2,Prime.Video,1
14393,5,Prime.Video,1
14394,5.3,Prime.Video,1
14395,2.8,Prime.Video,1
14396,4.5,Prime.Video,1
14397,6.1,Prime.Video,1
14398,5.1,Prime.Video,1
14399,4.3,Prime.Video,1
14400,6.5,Prime.Video,1
14401,7.5,Prime.Video,1
14402,NA,Prime.Video,1
14403,6.8,Prime.Video,1
14404,4,Prime.Video,1
14405,3.1,Prime.Video,1
14406,3.9,Prime.Video,1
14407,5.4,Prime.Video,1
14408,5.1,Prime.Video,1
14409,3.8,Prime.Video,1
14410,4.2,Prime.Video,1
14411,4.8,Prime.Video,1
14412,5.3,Prime.Video,1
14413,4,Prime.Video,1
14414,5,Prime.Video,1
14415,5.2,Prime.Video,1
14416,3.5,Prime.Video,1
14417,NA,Prime.Video,1
14418,NA,Prime.Video,1
14419,0,Prime.Video,1
14420,NA,Prime.Video,1
14421,NA,Prime.Video,1
14422,NA,Prime.Video,1
14423,NA,Prime.Video,1
14424,NA,Prime.Video,1
14425,NA,Prime.Video,1
14426,NA,Prime.Video,1
14427,0,Prime.Video,1
14428,NA,Prime.Video,1
14429,5.9,Prime.Video,1
14430,5.3,Prime.Video,1
14431,5,Prime.Video,1
14432,5.7,Prime.Video,1
14433,4.4,Prime.Video,1
14434,6.1,Prime.Video,1
14435,6.7,Prime.Video,1
14436,3.5,Prime.Video,1
14437,4.9,Prime.Video,1
14438,6.9,Prime.Video,1
14439,5.7,Prime.Video,1
14440,6.2,Prime.Video,1
14441,5.6,Prime.Video,1
14442,4.8,Prime.Video,1
14443,5.7,Prime.Video,1
14444,4.9,Prime.Video,1
14445,5.2,Prime.Video,1
14446,7,Prime.Video,1
14447,5.6,Prime.Video,1
14448,7,Prime.Video,1
14449,5.2,Prime.Video,1
14450,6.6,Prime.Video,1
14451,5.1,Prime.Video,1
14452,5.5,Prime.Video,1
14453,4.6,Prime.Video,1
14454,4.7,Prime.Video,1
14455,4.1,Prime.Video,1
14456,2.1,Prime.Video,1
14457,4.7,Prime.Video,1
14458,7.4,Prime.Video,1
14459,5.3,Prime.Video,1
14460,3.5,Prime.Video,1
14461,6.3,Prime.Video,1
14462,2.7,Prime.Video,1
14463,3.4,Prime.Video,1
14464,5.7,Prime.Video,1
14465,6.6,Prime.Video,1
14466,6.6,Prime.Video,1
14467,5.4,Prime.Video,1
14468,5.3,Prime.Video,1
14469,5.8,Prime.Video,1
14470,6.6,Prime.Video,1
14471,5.4,Prime.Video,1
14472,4.3,Prime.Video,1
14473,3.2,Prime.Video,1
14474,4.8,Prime.Video,1
14475,6.8,Prime.Video,1
14476,4.4,Prime.Video,1
14477,6.9,Prime.Video,1
14478,2.9,Prime.Video,1
14479,6.9,Prime.Video,1
14480,6.5,Prime.Video,1
14481,4.4,Prime.Video,1
14482,1.7,Prime.Video,1
14483,7,Prime.Video,1
14484,5.4,Prime.Video,1
14485,1.9,Prime.Video,1
14486,6.4,Prime.Video,1
14487,5.3,Prime.Video,1
14488,6.5,Prime.Video,1
14489,4.6,Prime.Video,1
14490,5.7,Prime.Video,1
14491,5.8,Prime.Video,1
14492,6.2,Prime.Video,1
14493,3.3,Prime.Video,1
14494,4.3,Prime.Video,1
14495,6.7,Prime.Video,1
14496,4.9,Prime.Video,1
14497,4.9,Prime.Video,1
14498,4.9,Prime.Video,1
14499,3.6,Prime.Video,1
14500,5,Prime.Video,1
14501,4.6,Prime.Video,1
14502,8.1,Prime.Video,1
14503,5.5,Prime.Video,1
14504,5.3,Prime.Video,1
14505,6.3,Prime.Video,1
14506,7,Prime.Video,1
14507,7.2,Prime.Video,1
14508,2.5,Prime.Video,1
14509,3,Prime.Video,1
14510,5.3,Prime.Video,1
14511,5.7,Prime.Video,1
14512,6,Prime.Video,1
14513,5.5,Prime.Video,1
14514,4.7,Prime.Video,1
14515,3.7,Prime.Video,1
14516,2,Prime.Video,1
14517,6.1,Prime.Video,1
14518,6.1,Prime.Video,1
14519,6.6,Prime.Video,1
14520,6.5,Prime.Video,1
14521,5.7,Prime.Video,1
14522,5,Prime.Video,1
14523,2.2,Prime.Video,1
14524,5,Prime.Video,1
14525,5.7,Prime.Video,1
14526,6,Prime.Video,1
14527,4.6,Prime.Video,1
14528,5.1,Prime.Video,1
14529,5,Prime.Video,1
14530,6.9,Prime.Video,1
14531,5.4,Prime.Video,1
14532,5.4,Prime.Video,1
14533,3.5,Prime.Video,1
14534,4.8,Prime.Video,1
14535,6,Prime.Video,1
14536,7.2,Prime.Video,1
14537,7,Prime.Video,1
14538,2.5,Prime.Video,1
14539,1.4,Prime.Video,1
14540,3.5,Prime.Video,1
14541,5.3,Prime.Video,1
14542,4.1,Prime.Video,1
14543,4.9,Prime.Video,1
14544,6.1,Prime.Video,1
14545,4.4,Prime.Video,1
14546,2.7,Prime.Video,1
14547,6.1,Prime.Video,1
14548,5.7,Prime.Video,1
14549,3.3,Prime.Video,1
14550,5.5,Prime.Video,1
14551,5.9,Prime.Video,1
14552,3.5,Prime.Video,1
14553,6.3,Prime.Video,1
14554,2.7,Prime.Video,1
14555,3.3,Prime.Video,1
14556,5.5,Prime.Video,1
14557,7.1,Prime.Video,1
14558,3.6,Prime.Video,1
14559,4.8,Prime.Video,1
14560,5.3,Prime.Video,1
14561,4.7,Prime.Video,1
14562,3.2,Prime.Video,1
14563,4.4,Prime.Video,1
14564,3.3,Prime.Video,1
14565,5.3,Prime.Video,1
14566,6.5,Prime.Video,1
14567,4.8,Prime.Video,1
14568,6.3,Prime.Video,1
14569,2.6,Prime.Video,1
14570,5.6,Prime.Video,1
14571,4.4,Prime.Video,1
14572,3.7,Prime.Video,1
14573,5,Prime.Video,1
14574,6.5,Prime.Video,1
14575,4.5,Prime.Video,1
14576,6.3,Prime.Video,1
14577,3.5,Prime.Video,1
14578,7.9,Prime.Video,1
14579,4.8,Prime.Video,1
14580,NA,Prime.Video,1
14581,7.1,Prime.Video,1
14582,5.8,Prime.Video,1
14583,4,Prime.Video,1
14584,4.2,Prime.Video,1
14585,4.2,Prime.Video,1
14586,3.1,Prime.Video,1
14587,7,Prime.Video,1
14588,5.1,Prime.Video,1
14589,6,Prime.Video,1
14590,4.5,Prime.Video,1
14591,5.5,Prime.Video,1
14592,5.6,Prime.Video,1
14593,6,Prime.Video,1
14594,5.6,Prime.Video,1
14595,3.4,Prime.Video,1
14596,6.4,Prime.Video,1
14597,3.9,Prime.Video,1
14598,5.3,Prime.Video,1
14599,4.6,Prime.Video,1
14600,5.1,Prime.Video,1
14601,4.2,Prime.Video,1
14602,4.4,Prime.Video,1
14603,2.4,Prime.Video,1
14604,2.1,Prime.Video,1
14605,7.8,Prime.Video,1
14606,5.7,Prime.Video,1
14607,6.7,Prime.Video,1
14608,3.7,Prime.Video,1
14609,3.6,Prime.Video,1
14610,6.3,Prime.Video,1
14611,5.4,Prime.Video,1
14612,2.8,Prime.Video,1
14613,3.8,Prime.Video,1
14614,4.8,Prime.Video,1
14615,5,Prime.Video,1
14616,5.3,Prime.Video,1
14617,2.2,Prime.Video,1
14618,7,Prime.Video,1
14619,5.1,Prime.Video,1
14620,2.7,Prime.Video,1
14621,6.9,Prime.Video,1
14622,6.2,Prime.Video,1
14623,5.1,Prime.Video,1
14624,3.9,Prime.Video,1
14625,4.6,Prime.Video,1
14626,5.8,Prime.Video,1
14627,5,Prime.Video,1
14628,3.7,Prime.Video,1
14629,3.3,Prime.Video,1
14630,4.4,Prime.Video,1
14631,6.3,Prime.Video,1
14632,5.2,Prime.Video,1
14633,5.2,Prime.Video,1
14634,5.3,Prime.Video,1
14635,3.8,Prime.Video,1
14636,3.6,Prime.Video,1
14637,5.4,Prime.Video,1
14638,6.9,Prime.Video,1
14639,3.7,Prime.Video,1
14640,5.8,Prime.Video,1
14641,5.3,Prime.Video,1
14642,3.1,Prime.Video,1
14643,4.1,Prime.Video,1
14644,7.8,Prime.Video,1
14645,3.8,Prime.Video,1
14646,3.5,Prime.Video,1
14647,4.9,Prime.Video,1
14648,6.7,Prime.Video,1
14649,4.4,Prime.Video,1
14650,2.2,Prime.Video,1
14651,4.3,Prime.Video,1
14652,6.1,Prime.Video,1
14653,6.3,Prime.Video,1
14654,5.8,Prime.Video,1
14655,3.7,Prime.Video,1
14656,5.9,Prime.Video,1
14657,4.8,Prime.Video,1
14658,4.4,Prime.Video,1
14659,5.8,Prime.Video,1
14660,3.2,Prime.Video,1
14661,4.4,Prime.Video,1
14662,3.7,Prime.Video,1
14663,5.4,Prime.Video,1
14664,5.7,Prime.Video,1
14665,5.8,Prime.Video,1
14666,4.3,Prime.Video,1
14667,6,Prime.Video,1
14668,4.8,Prime.Video,1
14669,4.6,Prime.Video,1
14670,4.2,Prime.Video,1
14671,6.1,Prime.Video,1
14672,4.1,Prime.Video,1
14673,3.8,Prime.Video,1
14674,3.7,Prime.Video,1
14675,3.8,Prime.Video,1
14676,4.3,Prime.Video,1
14677,7.2,Prime.Video,1
14678,5.1,Prime.Video,1
14679,5.2,Prime.Video,1
14680,5.8,Prime.Video,1
14681,3.1,Prime.Video,1
14682,7.5,Prime.Video,1
14683,4.7,Prime.Video,1
14684,2.9,Prime.Video,1
14685,4,Prime.Video,1
14686,4.2,Prime.Video,1
14687,7.4,Prime.Video,1
14688,7,Prime.Video,1
14689,3.9,Prime.Video,1
14690,4.1,Prime.Video,1
14691,4.4,Prime.Video,1
14692,7.3,Prime.Video,1
14693,5.7,Prime.Video,1
14694,4.9,Prime.Video,1
14695,2.8,Prime.Video,1
14696,4.4,Prime.Video,1
14697,6.1,Prime.Video,1
14698,6.1,Prime.Video,1
14699,3.7,Prime.Video,1
14700,5.9,Prime.Video,1
14701,6.8,Prime.Video,1
14702,3.5,Prime.Video,1
14703,5.1,Prime.Video,1
14704,5.4,Prime.Video,1
14705,4.1,Prime.Video,1
14706,2.4,Prime.Video,1
14707,3.4,Prime.Video,1
14708,5.1,Prime.Video,1
14709,2.9,Prime.Video,1
14710,5.3,Prime.Video,1
14711,2.8,Prime.Video,1
14712,5.1,Prime.Video,1
14713,6.3,Prime.Video,1
14714,5.1,Prime.Video,1
14715,3.6,Prime.Video,1
14716,5.4,Prime.Video,1
14717,5.7,Prime.Video,1
14718,5,Prime.Video,1
14719,6.6,Prime.Video,1
14720,5.3,Prime.Video,1
14721,7,Prime.Video,1
14722,4.5,Prime.Video,1
14723,5.2,Prime.Video,1
14724,2.7,Prime.Video,1
14725,4.3,Prime.Video,1
14726,5.2,Prime.Video,1
14727,5.3,Prime.Video,1
14728,3.5,Prime.Video,1
14729,4.1,Prime.Video,1
14730,2.7,Prime.Video,1
14731,NA,Prime.Video,1
14732,3.4,Prime.Video,1
14733,6.3,Prime.Video,1
14734,4.5,Prime.Video,1
14735,3.7,Prime.Video,1
14736,4.7,Prime.Video,1
14737,3.7,Prime.Video,1
14738,3.9,Prime.Video,1
14739,4.1,Prime.Video,1
14740,5.6,Prime.Video,1
14741,3.5,Prime.Video,1
14742,6.4,Prime.Video,1
14743,5.7,Prime.Video,1
14744,6.5,Prime.Video,1
14745,5.5,Prime.Video,1
14746,6.7,Prime.Video,1
14747,5,Prime.Video,1
14748,4.4,Prime.Video,1
14749,2.2,Prime.Video,1
14750,4,Prime.Video,1
14751,5.5,Prime.Video,1
14752,6.9,Prime.Video,1
14753,5.8,Prime.Video,1
14754,5.7,Prime.Video,1
14755,4.9,Prime.Video,1
14756,4.8,Prime.Video,1
14757,4.2,Prime.Video,1
14758,5.7,Prime.Video,1
14759,4.8,Prime.Video,1
14760,5.8,Prime.Video,1
14761,5,Prime.Video,1
14762,3.5,Prime.Video,1
14763,4.8,Prime.Video,1
14764,2.4,Prime.Video,1
14765,3.7,Prime.Video,1
14766,4.8,Prime.Video,1
14767,5.1,Prime.Video,1
14768,4.2,Prime.Video,1
14769,5.8,Prime.Video,1
14770,3,Prime.Video,1
14771,5.9,Prime.Video,1
14772,5.3,Prime.Video,1
14773,5.8,Prime.Video,1
14774,3.7,Prime.Video,1
14775,4.9,Prime.Video,1
14776,3.3,Prime.Video,1
14777,4.6,Prime.Video,1
14778,4,Prime.Video,1
14779,5,Prime.Video,1
14780,3.5,Prime.Video,1
14781,2,Prime.Video,1
14782,5.9,Prime.Video,1
14783,2.8,Prime.Video,1
14784,5.5,Prime.Video,1
14785,6.2,Prime.Video,1
14786,5.9,Prime.Video,1
14787,6.8,Prime.Video,1
14788,6.2,Prime.Video,1
14789,6.9,Prime.Video,1
14790,6.4,Prime.Video,1
14791,3.8,Prime.Video,1
14792,7.4,Prime.Video,1
14793,4.6,Prime.Video,1
14794,6.9,Prime.Video,1
14795,2,Prime.Video,1
14796,6.3,Prime.Video,1
14797,7,Prime.Video,1
14798,2.8,Prime.Video,1
14799,5.6,Prime.Video,1
14800,6.5,Prime.Video,1
14801,8.3,Prime.Video,1
14802,3,Prime.Video,1
14803,5.3,Prime.Video,1
14804,3.1,Prime.Video,1
14805,5,Prime.Video,1
14806,5.6,Prime.Video,1
14807,5.5,Prime.Video,1
